1999112506	1999112300	140.0
1999120106	1999112900	170.0
1999120618	1999120500	147.5
1999120906	1999120700	140.0
1999122000	1999121800	165.0
1999122200	1999122000	165.0
1999122600	1999122400	155.0
1999122706	1999122500	175.0
2000010218	2000010100	135.0
2000010506	2000010300	165.0
2000011318	2000011200	145.0
2000011606	2000011400	160.0
2000011818	2000011700	155.0
2000012018	2000011900	152.5
2000013018	2000012900	152.5
2000013106	2000012900	167.5
2000020400	2000020200	192.5
2000021218	2000021100	175.0
2000021500	2000021300	192.5
2000021506	2000021300	152.5
2000022206	2000022000	177.5
2000022518	2000022400	172.5
2000022600	2000022400	167.5
2000030506	2000030300	155.0
2000030700	2000030500	137.5
2000031118	2000031000	195.0
2000110800	2000110600	185.0
2000111306	2000111100	157.5
2000120100	2000112900	172.5
2000120318	2000120200	190.0
2000120506	2000120300	142.5
2000120600	2000120400	157.5
2000120918	2000120800	177.5
2000121606	2000121400	145.0
2000121800	2000121600	185.0
2000121906	2000121700	145.0
2000122106	2000121900	145.0
2000122318	2000122200	142.5
2000123106	2000122900	140.0
2001010706	2001010500	185.0
2001010918	2001010800	140.0
2001011106	2001010900	165.0
2001011918	2001011800	177.5
2001012500	2001012300	185.0
2001012618	2001012500	165.0
2001020106	2001013000	140.0
2001020206	2001013100	157.5
2001020706	2001020500	172.5
2001021018	2001020900	152.5
2001022206	2001022000	190.0
2001030506	2001030300	155.0
2001031500	2001031300	145.0
2001031806	2001031600	150.0
2001032506	2001032300	180.0
2001032518	2001032400	135.0
2001033000	2001032800	152.5
2001110606	2001110400	150.0
2001111818	2001111700	180.0
2001112618	2001112500	167.5
2001113006	2001112800	150.0
2001120700	2001120500	165.0
2001121306	2001121100	140.0
2001121900	2001121700	182.5
2001122206	2001122000	155.0
2001122918	2001122800	137.5
2002010218	2002010100	162.5
2002010318	2002010200	180.0
2002011106	2002010900	190.0
2002011718	2002011600	172.5
2002020700	2002020500	155.0
2002021706	2002021500	170.0
2002021718	2002021600	137.5
2002022006	2002021800	177.5
2002030206	2002022800	145.0
2002030918	2002030800	187.5
2002031118	2002031000	167.5
2002032106	2002031900	137.5
2002032318	2002032200	157.5
2002110106	2002103000	142.5
2002110718	2002110600	140.0
2002111118	2002111000	140.0
2002111800	2002111600	140.0
2002112606	2002112400	145.0
2002112818	2002112700	167.5
2002121018	2002120900	155.0
2002121618	2002121500	142.5
2002122806	2002122600	180.0
2002122918	2002122800	170.0
2003010700	2003010500	190.0
2003011306	2003011100	187.5
2003013018	2003012900	180.0
2003020518	2003020400	157.5
2003021200	2003021000	152.5
2003021500	2003021300	190.0
2003022418	2003022300	180.0
2003030306	2003030100	142.5
2003030706	2003030500	175.0
2003031018	2003030900	185.0
2003031718	2003031600	195.0
2003032106	2003031900	160.0
2003032206	2003032000	187.5
2003032718	2003032600	142.5
2003112106	2003111900	147.5
2003112918	2003112800	142.5
2003121006	2003120800	190.0
2003121306	2003121100	175.0
2003121718	2003121600	140.0
2003121918	2003121800	152.5
2004010400	2004010200	187.5
2004010406	2004010200	155.0
2004010718	2004010600	142.5
2004011306	2004011100	142.5
2004011806	2004011600	192.5
2004012218	2004012100	140.0
2004020306	2004020100	150.0
2004020406	2004020200	165.0
2004020706	2004020500	190.0
2004021418	2004021300	140.0
2004021618	2004021500	177.5
2004022600	2004022400	142.5
2004030500	2004030300	150.0
2004032606	2004032400	147.5
2004110500	2004110300	152.5
2004110718	2004110600	177.5
2004111218	2004111100	152.5
2004120106	2004112900	182.5
2004121606	2004121400	142.5
2004121918	2004121800	135.0
2004122618	2004122500	162.5
2004122906	2004122700	187.5
2005010518	2005010400	165.0
2005010600	2005010400	192.5
2005010706	2005010500	147.5
2005011100	2005010900	175.0
2005011118	2005011000	162.5
2005012018	2005011900	155.0
2005012906	2005012700	142.5
2005021018	2005020900	160.0
2005021918	2005021800	137.5
2005022218	2005022100	135.0
2005022618	2005022500	157.5
2005030300	2005030100	187.5
2005031718	2005031600	145.0
2005032100	2005031900	180.0
2005032818	2005032700	137.5
2005110618	2005110500	137.5
2005112606	2005112400	175.0
2005112806	2005112600	157.5
2005120400	2005120200	170.0
2005120500	2005120300	137.5
2005121100	2005120900	180.0
2005121318	2005121200	172.5
2005121718	2005121600	145.0
2005121900	2005121700	170.0
2006010106	2005123000	182.5
2006010606	2006010400	172.5
2006011400	2006011200	185.0
2006012406	2006012200	182.5
2006012700	2006012500	167.5
2006012718	2006012600	185.0
2006021518	2006021400	170.0
2006030118	2006022800	147.5
2006030600	2006030400	145.0
2006031818	2006031700	140.0
2006032818	2006032700	140.0
2006033100	2006032900	152.5
2006110400	2006110200	167.5
2006110706	2006110500	142.5
2006112718	2006112600	152.5
2006120106	2006112900	175.0
2006120300	2006120100	167.5
2006120806	2006120600	167.5
2006120900	2006120700	192.5
2006121618	2006121500	187.5
2006121818	2006121700	195.0
2006122900	2006122700	182.5
2007010300	2007010100	167.5
2007011406	2007011200	165.0
2007012106	2007011900	180.0
2007012600	2007012400	182.5
2007020400	2007020200	147.5
2007020718	2007020600	172.5
2007030606	2007030400	177.5
2007030900	2007030700	160.0
2007031100	2007030900	172.5
2007031806	2007031600	160.0
2007111306	2007111100	155.0
2007112000	2007111800	137.5
2007112100	2007111900	160.0
2007120318	2007120200	155.0
2007120700	2007120500	195.0
2007120806	2007120600	177.5
2007121000	2007120800	165.0
2007121400	2007121200	150.0
2007121900	2007121700	175.0
2007122300	2007122100	180.0
2007122818	2007122700	135.0
2007123018	2007122900	162.5
2008010600	2008010400	182.5
2008011718	2008011600	177.5
2008012118	2008012000	170.0
2008012318	2008012200	140.0
2008020218	2008020100	182.5
2008021000	2008020800	190.0
2008021906	2008021700	192.5
2008022300	2008022100	137.5
2008022618	2008022500	147.5
2008022818	2008022700	175.0
2008031106	2008030900	160.0
2008031200	2008031000	155.0
2008031506	2008031300	145.0
2008110200	2008103100	157.5
2008110800	2008110600	190.0
2008111100	2008110900	190.0
2008111818	2008111700	177.5
2008112918	2008112800	142.5
2008121118	2008121000	152.5
2008121418	2008121300	157.5
2008121806	2008121600	147.5
2008122118	2008122000	195.0
2008122518	2008122400	147.5
2008123100	2008122900	145.0
2009010700	2009010500	177.5
2009010906	2009010700	185.0
2009011100	2009010900	165.0
2009011900	2009011700	142.5
2009012900	2009012700	172.5
2009021918	2009021800	165.0
2009022006	2009021800	142.5
2009022400	2009022200	162.5
2009031900	2009031700	165.0
2009032206	2009032000	140.0
2009032600	2009032400	145.0
2009032706	2009032500	170.0
2009111400	2009111200	140.0
2009111500	2009111300	135.0
2009111800	2009111600	152.5
2009112306	2009112100	192.5
2009112800	2009112600	155.0
2009120900	2009120700	180.0
2009121706	2009121500	165.0
2009122006	2009121800	182.5
2009122506	2009122300	172.5
2009122518	2009122400	135.0
2009122800	2009122600	140.0
2009123006	2009122800	135.0
2010010818	2010010700	180.0
2010011300	2010011100	152.5
2010012318	2010012200	182.5
2010020706	2010020500	177.5
2010022118	2010022000	167.5
2010022218	2010022100	142.5
2010022606	2010022400	185.0
2010030100	2010022700	162.5
2010030318	2010030200	167.5
2010030506	2010030300	147.5
2010030918	2010030800	195.0
2010031518	2010031400	142.5
2010032506	2010032300	192.5
2010111306	2010111100	192.5
2010111400	2010111200	170.0
2010111700	2010111500	167.5
2010112118	2010112000	190.0
2010112718	2010112600	137.5
2010120300	2010120100	135.0
2010121400	2010121200	145.0
2010122706	2010122500	157.5
2010123100	2010122900	137.5
2011010106	2010123000	172.5
2011011000	2011010800	192.5
2011011306	2011011100	150.0
2011011800	2011011600	187.5
2011012200	2011012000	182.5
2011012818	2011012700	195.0
2011020218	2011020100	175.0
2011021800	2011021600	190.0
2011021806	2011021600	147.5
2011030718	2011030600	155.0
2011031318	2011031200	140.0
2011031606	2011031400	155.0
2011031906	2011031700	182.5
2011032518	2011032400	162.5
2011120818	2011120700	177.5
2011121106	2011120900	195.0
2011121200	2011121000	170.0
2011121318	2011121200	180.0
2011121918	2011121800	185.0
2011122106	2011121900	195.0
2011122206	2011122000	190.0
2011122318	2011122200	167.5
2011122518	2011122400	165.0
2011123000	2011122800	142.5
2012010100	2011123000	177.5
2012010106	2011123000	172.5
2012010500	2012010300	185.0
2012010518	2012010400	175.0
2012010806	2012010600	175.0
2012011118	2012011000	160.0
2012012318	2012012200	150.0
2012020100	2012013000	137.5
2012020218	2012020100	167.5
2012020718	2012020600	160.0
2012021006	2012020800	190.0
2012021306	2012021100	180.0
2012021500	2012021300	142.5
2012022906	2012022700	182.5
2012030318	2012030200	165.0
2012031218	2012031100	152.5
2012031800	2012031600	190.0
2012031818	2012031700	155.0
2012032118	2012032000	167.5
2012033000	2012032800	172.5
2012110506	2012110300	175.0
2012111406	2012111200	152.5
2012111718	2012111600	145.0
2012112918	2012112800	182.5
2012120318	2012120200	135.0
2012120806	2012120600	142.5
2012121500	2012121300	180.0
2012121518	2012121400	172.5
2012121606	2012121400	155.0
2012121806	2012121600	145.0
2012123000	2012122800	137.5
2013010518	2013010400	192.5
2013011818	2013011700	167.5
2013012418	2013012300	140.0
2013012706	2013012500	160.0
2013020118	2013013100	190.0
2013020200	2013013100	142.5
2013020300	2013020100	160.0
2013020500	2013020300	160.0
2013020700	2013020500	137.5
2013021206	2013021000	177.5
2013021718	2013021600	180.0
2013021918	2013021800	180.0
2013022200	2013022000	175.0
2013022800	2013022600	155.0
2013030106	2013022700	137.5
2013030700	2013030500	160.0
2013030900	2013030700	152.5
2013031618	2013031500	155.0
2013031718	2013031600	175.0
2013110418	2013110300	160.0
2013111000	2013110800	142.5
2013112206	2013112000	172.5
2013121000	2013120800	140.0
2013121306	2013121100	142.5
2013121406	2013121200	180.0
2013121518	2013121400	165.0
2013122706	2013122500	147.5
2014010100	2013123000	172.5
2014010106	2013123000	145.0
2014010518	2014010400	185.0
2014011418	2014011300	182.5
2014012118	2014012000	160.0
2014012606	2014012400	150.0
2014012806	2014012600	145.0
2014012906	2014012700	192.5
2014020418	2014020300	155.0
2014022018	2014021900	185.0
2014022606	2014022400	165.0
2014022800	2014022600	195.0
2014031700	2014031500	155.0
2014031806	2014031600	182.5
2014031806	2014031600	142.5
2014032518	2014032400	190.0
2014111906	2014111700	180.0
2014112518	2014112400	165.0
2014120100	2014112900	135.0
2014120500	2014120300	155.0
2014121100	2014120900	140.0
2014121606	2014121400	137.5
2014121706	2014121500	160.0
2014122818	2014122700	192.5
2014122918	2014122800	152.5
