 1987  08  11  18   67.50  257.50   11.65
 1987  08  11  18   77.50   85.00   10.09
 1987  08  12  06   55.00  275.00   10.93
 1987  08  12  06   55.00  342.50   10.49
 1987  08  12  12   80.00   72.50   10.18
 1987  08  13  12   65.00  267.50   14.97
 1987  08  13  18   75.00  132.50   10.76
 1987  08  16  06   55.00  282.50   10.53
 1987  08  16  12   70.00  167.50   10.56
 1987  08  17  00   57.50   32.50   11.23
 1987  08  17  18   75.00   90.00   11.14
 1987  08  18  06   57.50  297.50   12.36
 1987  08  19  06   77.50  130.00   11.35
 1987  08  20  00   57.50  315.00   10.19
 1987  08  21  00   62.50    0.00   10.08
 1987  08  22  00   52.50  277.50   10.70
 1987  08  22  12   52.50  310.00   10.86
 1987  08  23  06   42.50  212.50   10.16
 1987  08  23  06   77.50   70.00   11.86
 1987  08  23  18   77.50   87.50   14.62
 1987  08  24  00   47.50  170.00   10.22
 1987  08  24  12   60.00  332.50   10.89
 1987  08  24  12   80.00  112.50   14.24
 1987  08  24  18   65.00   50.00   12.28
 1987  08  26  00   55.00    5.00   10.37
 1987  08  26  12   20.00  130.00   13.67
 1987  08  27  00   62.50  275.00   10.01
 1987  08  27  06   47.50  202.50   12.20
 1987  08  27  06   72.50  347.50   10.46
 1987  08  27  12   45.00  125.00   11.90
 1987  08  27  18   42.50  175.00   10.35
 1987  08  27  18   52.50   77.50   10.69
 1987  08  28  00   37.50  157.50   10.14
 1987  08  28  00   60.00   75.00   11.39
 1987  08  28  06   77.50  237.50   10.55
 1987  08  29  12   52.50  175.00   10.89
 1987  08  29  12   55.00  260.00   10.42
 1987  08  30  00   50.00  215.00   10.11
 1987  08  30  00   62.50   35.00   10.44
 1987  08  31  00   70.00  260.00   12.65
 1987  08  31  06   60.00  337.50   12.34
 1987  09  01  00   50.00  322.50   12.57
 1987  09  01  06   80.00  255.00   10.94
 1987  09  02  18   60.00  187.50   10.19
 1987  09  03  00   52.50  307.50   12.71
 1987  09  03  06   52.50  255.00   10.33
 1987  09  03  06   55.00   57.50   11.05
 1987  09  03  18   80.00  187.50   13.16
 1987  09  04  18   55.00  272.50   10.11
 1987  09  05  12   62.50  240.00   10.31
 1987  09  06  00   72.50  255.00   10.22
 1987  09  06  18   55.00   55.00   10.09
 1987  09  07  06   55.00  205.00   10.56
 1987  09  08  00   47.50  112.50   10.02
 1987  09  08  06   60.00   22.50   10.28
 1987  09  08  18   70.00  352.50   10.72
 1987  09  09  00   60.00  330.00   10.27
 1987  09  09  06   22.50  120.00   11.61
 1987  09  09  12   80.00  242.50   10.78
 1987  09  09  18   20.00  155.00   11.68
 1987  09  09  18   70.00  150.00   10.09
 1987  09  11  06   70.00  252.50   10.33
 1987  09  11  12   50.00  345.00   10.68
 1987  09  11  18   20.00  137.50   14.26
 1987  09  11  18   57.50  340.00   11.25
 1987  09  12  06   47.50  192.50   10.08
 1987  09  12  12   80.00   25.00   10.40
 1987  09  13  00   47.50  167.50   13.08
 1987  09  13  06   65.00  247.50   10.10
 1987  09  13  12   77.50  190.00   10.87
 1987  09  14  12   67.50    7.50   10.25
 1987  09  14  18   60.00    0.00   10.05
 1987  09  15  00   55.00  150.00   10.64
 1987  09  15  12   62.50  272.50   10.19
 1987  09  16  00   62.50  340.00   10.75
 1987  09  16  06   80.00  185.00   10.38
 1987  09  16  12   60.00  245.00   10.37
 1987  09  16  18   57.50  212.50   11.47
 1987  09  17  00   57.50  182.50   10.71
 1987  09  18  18   47.50  310.00   10.31
